"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1982-Q3","-1.89250757281786","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1982-Q4","-2.45592970619975","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1983-Q1","-1.10179809440777","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1983-Q2","-0.789728561967327","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1983-Q3","-0.874848116773975","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1983-Q4","-3.11248581973459","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1984-Q1","-0.333220650070008","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1984-Q2","0.289195650525295","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1984-Q3","0.195962244607539","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1984-Q4","-6.00838699328582","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1985-Q1","-0.534499730523053","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1985-Q2","0.027431581064894","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1985-Q3","-0.354626696297697","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1985-Q4","-0.22344149556841","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1986-Q1","-1.86435762522269","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1986-Q2","-1.10691635562495","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1986-Q3","-2.01040091714158","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1986-Q4","-3.43945234613851","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1987-Q1","-3.65594642587714","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1987-Q2","-4.49045554568278","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1987-Q3","-3.03484781649757","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1987-Q4","-2.83394560553206","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1988-Q1","-4.50427717075879","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1988-Q2","-6.35857840354264","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1988-Q3","-3.69343309985418","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1988-Q4","-4.36095062537888","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1989-Q1","-5.49164130975039","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1989-Q2","-5.4018660991979","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1989-Q3","-5.25738558222934","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1989-Q4","-5.35692113027488","Millions"
"Seychelles","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1990-Q1","-4.5646599540503","Millions"
